ID,Breed,Breed Size,Sex,Age,Weight (lbs),Spay/Neuter Status,Daily Activity Level,Diet,Daily Walk Distance (miles),Other Pets in Household,Medications,Seizures,Hours of Sleep,Play Time (hrs),Owner Activity Level,Annual Vet Visits,Average Temperature (F),Healthy
8757,12,0,1,9.0,48.0,1,0,2,4.0,1,1,0,11.0,0.0,3,1.0,47.0,1
8758,14,2,0,3.0,67.0,1,2,3,3.0,0,1,0,11.0,1.0,0,2.0,84.0,0
8759,6,0,0,6.0,57.0,0,0,3,3.0,1,0,0,12.0,2.0,3,2.0,74.0,1
8760,13,1,0,8.0,63.0,1,0,3,1.0,0,1,0,12.0,0.0,3,1.0,62.0,1
8761,13,1,0,9.0,62.0,1,0,1,4.0,0,1,0,9.0,1.0,2,1.0,53.0,1
8762,10,0,0,13.0,42.0,1,1,0,2.0,1,1,0,11.0,1.0,2,2.0,65.0,0
8763,0,1,1,13.0,59.0,1,1,3,1.0,0,1,0,11.0,0.0,3,2.0,64.0,0
8764,3,1,0,6.0,53.0,1,3,2,4.0,0,0,0,13.0,1.0,3,3.0,58.0,1
8765,6,0,1,10.0,36.0,1,1,1,1.0,1,0,0,13.0,3.0,3,1.0,58.0,1
8766,11,2,0,2.0,22.0,1,0,0,2.0,1,0,0,12.0,2.0,3,0.0,92.0,1
8767,10,0,1,8.0,34.0,1,0,2,2.0,0,1,0,12.0,3.0,0,2.0,55.0,1
8768,14,2,1,5.0,23.0,1,0,1,2.0,1,1,0,12.0,0.0,2,2.0,76.0,1
8769,10,0,0,8.0,31.0,1,1,1,1.0,0,1,0,9.0,3.0,3,2.0,64.0,1
8770,0,1,1,1.0,46.0,1,1,3,4.0,1,1,0,12.0,2.0,2,2.0,51.0,0
8771,12,0,0,6.0,41.0,1,0,3,2.0,0,0,0,11.0,1.0,1,0.0,70.0,1
8772,10,0,0,13.0,49.0,1,0,0,2.0,0,1,0,11.0,3.0,0,3.0,52.0,0
8773,3,1,1,7.0,82.0,0,2,3,2.0,1,0,0,11.0,1.0,0,1.0,68.0,1
8774,10,0,1,6.0,43.0,1,3,0,3.0,1,0,1,10.0,2.0,1,3.0,57.0,1
8775,9,0,1,11.0,18.0,1,3,3,2.0,0,0,0,12.0,2.0,3,4.0,78.0,0
8776,14,2,0,2.0,46.0,0,0,3,1.0,1,0,0,9.0,0.0,2,4.0,72.0,1
8777,12,0,0,13.0,61.0,0,3,0,3.0,1,0,0,9.0,4.0,3,1.0,71.0,1
8778,0,1,1,6.0,39.0,1,0,3,1.0,0,1,0,10.0,2.0,0,1.0,61.0,1
8779,12,0,0,7.0,40.0,1,1,0,3.0,0,0,0,10.0,1.0,0,4.0,55.0,1
8780,8,0,0,4.0,57.0,1,2,1,4.0,0,0,0,11.0,2.0,3,2.0,75.0,1
8781,12,0,1,8.0,27.0,0,0,0,5.0,0,1,0,12.0,2.0,2,1.0,75.0,1
8782,9,0,1,7.0,26.0,1,3,2,2.0,1,1,0,10.0,1.0,0,2.0,72.0,1
8783,1,2,1,12.0,53.0,0,1,1,1.0,0,1,0,12.0,2.0,1,0.0,59.0,0
8784,13,1,1,10.0,40.0,1,2,2,1.0,1,0,0,12.0,1.0,2,3.0,66.0,1
8785,10,0,1,12.0,51.0,1,0,2,3.0,1,0,0,12.0,1.0,3,0.0,100.0,0
8786,10,0,0,4.0,75.0,0,2,1,4.0,0,0,0,11.0,3.0,0,2.0,39.0,1
8787,3,1,1,3.0,34.0,1,0,2,4.0,1,0,0,12.0,3.0,2,0.0,68.0,1
8788,5,2,0,12.0,75.0,0,0,0,4.0,0,1,0,13.0,2.0,0,0.0,66.0,0
8789,6,0,0,7.0,44.0,1,1,3,4.0,1,0,0,10.0,1.0,3,1.0,62.0,1
8790,1,2,1,10.0,42.0,1,3,2,4.0,0,0,0,11.0,2.0,0,0.0,77.0,1
8791,13,1,1,11.0,18.0,0,3,2,1.0,1,0,0,10.0,2.0,3,2.0,73.0,1
8792,3,1,1,2.0,51.0,0,3,0,5.0,1,1,0,9.0,2.0,2,1.0,72.0,1
8793,2,1,1,7.0,44.0,1,2,1,3.0,1,0,0,12.0,0.0,2,1.0,68.0,1
8794,14,2,1,7.0,66.0,1,3,0,1.0,1,1,0,12.0,0.0,3,1.0,47.0,1
8795,12,0,1,8.0,34.0,1,3,3,0.0,0,0,0,13.0,2.0,2,1.0,50.0,1
8796,10,0,1,12.0,54.0,1,0,1,1.0,1,0,0,14.0,2.0,0,0.0,76.0,0
8797,0,1,1,1.0,48.0,1,2,3,5.0,0,0,0,12.0,3.0,2,2.0,56.0,0
8798,12,0,1,2.0,50.0,1,2,2,3.0,1,0,0,10.0,1.0,1,1.0,59.0,1
8799,10,0,1,10.0,34.0,0,2,1,0.0,0,1,0,12.0,1.0,3,3.0,46.0,1
8800,11,2,1,13.0,25.0,1,1,3,6.0,0,0,0,11.0,1.0,0,0.0,86.0,0
8801,4,2,0,5.0,58.0,1,3,2,4.0,1,0,0,9.0,2.0,3,2.0,89.0,1
8802,13,1,0,11.0,35.0,1,3,2,2.0,1,0,0,9.0,2.0,2,1.0,46.0,1
8803,3,0,0,12.0,49.0,1,3,2,5.0,0,1,0,9.0,3.0,2,1.0,68.0,1
8804,4,2,1,12.0,19.0,1,0,0,2.0,1,1,0,12.0,1.0,2,0.0,56.0,0
8805,1,2,0,10.0,52.0,1,1,1,4.0,1,1,0,14.0,1.0,0,0.0,51.0,0
8806,12,0,1,3.0,28.0,1,0,3,3.0,0,0,0,14.0,0.0,3,2.0,99.0,1
8807,14,2,0,7.0,52.0,1,3,0,1.0,1,0,0,13.0,2.0,3,3.0,61.0,1
8808,2,1,1,7.0,52.0,1,3,1,3.0,1,0,0,8.0,2.0,0,1.0,42.0,1
8809,0,1,0,3.0,68.0,1,0,3,1.0,0,0,0,13.0,2.0,3,1.0,68.0,1
8810,2,1,1,10.0,57.0,0,1,3,2.0,1,0,0,10.0,1.0,0,0.0,78.0,0
8811,13,1,0,9.0,48.0,1,3,0,0.0,1,0,0,13.0,2.0,2,1.0,67.0,1
8812,9,0,1,11.0,55.0,1,3,2,2.0,1,0,0,13.0,1.0,3,0.0,81.0,1
8813,0,1,1,2.0,62.0,0,2,2,5.0,1,1,0,10.0,1.0,0,0.0,74.0,1
8814,1,2,0,4.0,31.0,1,0,3,2.0,0,1,0,12.0,2.0,1,3.0,64.0,1
8815,7,0,0,6.0,31.0,0,2,1,4.0,0,1,0,9.0,2.0,2,2.0,42.0,1
8816,5,2,1,2.0,38.0,0,0,1,2.0,1,0,0,13.0,2.0,3,0.0,67.0,1
8817,3,1,0,13.0,59.0,1,3,2,5.0,0,0,0,9.0,2.0,0,2.0,64.0,1
8818,7,0,0,10.0,58.0,1,0,2,3.0,0,1,0,10.0,0.0,2,0.0,62.0,0
8819,6,0,0,4.0,37.0,1,1,0,3.0,0,1,0,10.0,1.0,3,1.0,82.0,1
8820,2,1,0,6.0,35.0,1,3,0,0.0,1,1,0,12.0,2.0,0,0.0,55.0,0
8821,14,2,0,7.0,35.0,1,3,0,2.0,0,0,0,11.0,0.0,3,2.0,78.0,1
8822,2,1,1,5.0,79.0,1,0,2,3.0,0,0,0,10.0,2.0,3,0.0,77.0,1
8823,10,0,1,1.0,34.0,1,3,0,4.0,1,1,0,10.0,1.0,3,0.0,75.0,0
8824,9,0,0,13.0,56.0,0,2,0,2.0,0,1,0,9.0,2.0,2,0.0,50.0,0
8825,2,1,0,10.0,31.0,1,2,3,4.0,1,0,0,10.0,0.0,1,0.0,72.0,0
8826,12,0,1,8.0,59.0,1,1,1,3.0,0,0,0,11.0,2.0,3,4.0,63.0,1
8827,14,2,1,2.0,42.0,1,0,2,3.0,1,1,0,11.0,3.0,2,2.0,65.0,1
8828,7,0,1,8.0,47.0,0,0,3,2.0,1,1,0,14.0,3.0,1,3.0,58.0,1
8829,4,2,1,6.0,53.0,0,0,0,3.0,0,1,0,11.0,2.0,3,1.0,58.0,1
8830,5,2,1,10.0,77.0,1,2,3,4.0,1,0,0,11.0,0.0,2,1.0,48.0,0
8831,9,0,0,2.0,63.0,1,3,1,3.0,0,1,0,12.0,2.0,0,1.0,42.0,1
8832,6,0,1,11.0,66.0,1,0,0,1.0,1,0,0,10.0,2.0,3,0.0,66.0,0
8833,2,1,1,7.0,27.0,1,0,1,3.0,1,1,0,12.0,1.0,3,1.0,57.0,1
8834,5,2,1,4.0,52.0,1,0,1,5.0,1,1,1,13.0,4.0,3,0.0,42.0,0
8835,13,1,0,12.0,52.0,1,0,3,3.0,1,1,0,10.0,3.0,3,1.0,68.0,1
8836,5,2,0,12.0,42.0,1,1,0,3.0,1,1,0,13.0,2.0,1,3.0,49.0,0
8837,0,1,1,12.0,65.0,0,0,2,4.0,0,0,0,13.0,0.0,1,0.0,38.0,1
8838,9,0,0,7.0,35.0,1,0,2,2.0,1,0,0,10.0,2.0,1,2.0,81.0,1
8839,3,1,0,3.0,60.0,1,3,1,3.0,1,1,0,13.0,2.0,3,2.0,73.0,1
8840,9,0,0,3.0,47.0,1,2,0,2.0,1,0,0,13.0,1.0,1,3.0,80.0,1
8841,10,0,0,6.0,50.0,1,2,0,4.0,0,0,0,10.0,2.0,2,0.0,58.0,0
8842,1,2,1,2.0,37.0,1,2,0,2.0,0,0,0,11.0,2.0,1,3.0,62.0,1
8843,5,2,1,13.0,88.0,1,2,1,1.0,0,0,0,10.0,1.0,1,0.0,74.0,0
8844,11,2,0,12.0,83.0,1,0,3,3.0,1,1,0,10.0,1.0,3,2.0,67.0,0
8845,12,0,0,8.0,51.0,1,0,1,0.0,0,1,1,9.0,2.0,2,1.0,77.0,1
8846,0,1,1,6.0,53.0,1,0,1,3.0,1,1,0,10.0,2.0,0,1.0,83.0,1
8847,4,2,0,12.0,40.0,0,0,2,4.0,1,1,0,11.0,1.0,3,1.0,43.0,1
8848,8,0,0,11.0,52.0,1,0,3,3.0,1,1,0,10.0,1.0,3,3.0,41.0,1
8850,5,2,1,6.0,54.0,1,3,3,2.0,0,1,0,11.0,4.0,1,2.0,78.0,1
8851,12,0,0,6.0,62.0,1,0,0,2.0,0,1,0,13.0,3.0,1,2.0,58.0,1
8852,14,2,0,6.0,40.0,1,0,0,1.0,1,1,0,11.0,3.0,2,4.0,47.0,1
8853,0,1,1,6.0,35.0,1,0,3,0.0,0,1,0,10.0,2.0,2,2.0,64.0,0
8854,8,0,1,11.0,28.0,1,3,2,3.0,0,1,0,10.0,1.0,3,1.0,70.0,1
8855,2,1,1,7.0,59.0,1,0,0,2.0,1,0,0,11.0,2.0,1,2.0,55.0,1
8856,6,0,1,11.0,44.0,1,0,1,2.0,1,0,0,10.0,1.0,3,1.0,50.0,1
8857,5,2,1,10.0,31.0,1,3,3,1.0,0,1,0,10.0,3.0,3,2.0,60.0,1
8858,12,0,1,4.0,62.0,0,2,1,3.0,1,0,0,9.0,1.0,3,3.0,67.0,1
8859,1,2,1,2.0,43.0,0,0,3,3.0,1,0,0,12.0,2.0,2,0.0,77.0,1
8860,14,2,1,1.0,66.0,0,3,2,4.0,0,0,0,11.0,1.0,3,0.0,62.0,1
8861,4,2,0,1.0,50.0,1,0,0,4.0,1,1,0,12.0,0.0,0,3.0,92.0,1
8862,10,0,0,2.0,32.0,1,2,1,2.0,0,1,0,11.0,0.0,3,1.0,73.0,1
8863,6,0,0,1.0,45.0,1,2,2,3.0,0,0,0,13.0,2.0,3,0.0,63.0,1
8864,1,2,0,7.0,70.0,1,2,0,1.0,1,0,0,13.0,1.0,0,1.0,51.0,0
8865,6,0,1,3.0,37.0,1,3,1,3.0,0,1,0,11.0,3.0,2,1.0,86.0,1
8866,8,0,1,11.0,50.0,1,0,2,2.0,1,0,0,11.0,1.0,1,1.0,54.0,1
8867,14,2,1,8.0,54.0,1,1,2,2.0,0,1,0,12.0,0.0,3,3.0,60.0,1
8868,4,2,0,2.0,67.0,1,0,0,3.0,0,1,0,11.0,1.0,3,1.0,69.0,0
8869,3,2,1,4.0,37.0,1,1,0,3.0,0,0,0,11.0,1.0,2,1.0,52.0,1
8870,4,2,1,7.0,37.0,1,2,2,3.0,0,1,0,11.0,3.0,1,1.0,100.0,1
8871,12,0,1,13.0,32.0,1,0,1,3.0,1,0,0,13.0,3.0,3,0.0,91.0,0
8872,7,0,0,10.0,37.0,0,0,0,1.0,1,0,0,11.0,3.0,2,2.0,63.0,1
8873,6,0,0,12.0,59.0,1,3,0,2.0,0,1,0,13.0,2.0,0,2.0,33.0,1
8874,5,2,1,7.0,62.0,1,2,1,3.0,1,1,0,11.0,2.0,0,0.0,60.0,1
8875,12,0,0,6.0,43.0,0,1,0,3.0,0,1,0,9.0,2.0,1,0.0,78.0,0
8876,3,1,1,3.0,39.0,1,2,0,1.0,1,0,0,11.0,1.0,3,3.0,75.0,1
8877,2,1,0,13.0,59.0,1,2,3,3.0,1,0,0,11.0,1.0,3,0.0,75.0,0
8878,3,1,1,13.0,56.0,1,1,0,3.0,0,1,0,9.0,3.0,1,1.0,50.0,0
8879,1,2,1,4.0,66.0,0,1,0,3.0,1,0,0,14.0,1.0,3,1.0,52.0,1
8880,8,0,0,6.0,32.0,0,0,2,1.0,0,0,0,12.0,3.0,0,3.0,73.0,1
8881,11,2,1,6.0,81.0,1,1,2,2.0,1,0,0,14.0,1.0,3,4.0,71.0,1
8882,3,1,0,7.0,41.0,1,2,1,5.0,0,1,0,11.0,2.0,3,3.0,67.0,1
8883,7,0,1,6.0,51.0,1,0,1,5.0,1,1,0,14.0,1.0,0,1.0,72.0,1
8884,5,2,1,11.0,52.0,0,0,0,3.0,0,0,0,12.0,4.0,0,3.0,63.0,1
8885,12,0,0,12.0,46.0,0,3,1,2.0,1,1,0,12.0,1.0,2,1.0,62.0,1
8886,7,0,1,3.0,65.0,1,0,2,3.0,0,0,0,11.0,2.0,2,2.0,83.0,1
8887,6,0,1,1.0,64.0,0,2,0,2.0,1,0,0,12.0,2.0,3,3.0,73.0,1
8888,13,1,1,6.0,51.0,1,1,2,0.0,0,0,0,10.0,3.0,0,1.0,64.0,1
8889,12,0,1,2.0,50.0,1,3,1,1.0,0,1,0,10.0,0.0,3,0.0,55.0,1
8890,5,2,0,10.0,49.0,0,2,3,4.0,1,0,0,11.0,1.0,3,1.0,54.0,1
8891,5,2,0,6.0,53.0,0,3,3,3.0,0,1,0,12.0,1.0,0,2.0,63.0,1
8892,6,0,0,12.0,53.0,0,0,1,3.0,1,0,0,12.0,2.0,2,2.0,41.0,1
8893,12,0,1,7.0,60.0,1,0,2,2.0,0,0,0,10.0,3.0,3,3.0,75.0,1
8894,8,0,1,8.0,51.0,0,3,1,2.0,1,0,0,11.0,1.0,3,3.0,57.0,1
8895,7,0,1,9.0,29.0,1,0,1,5.0,0,1,0,14.0,3.0,2,2.0,63.0,1
8896,0,1,1,13.0,61.0,0,2,0,2.0,1,1,0,12.0,3.0,2,1.0,48.0,0
8897,2,1,0,12.0,71.0,1,1,2,3.0,1,1,0,11.0,2.0,0,4.0,35.0,1
8898,14,2,1,2.0,36.0,0,0,3,4.0,1,1,0,11.0,1.0,1,3.0,69.0,1
8899,2,1,1,6.0,39.0,0,2,2,3.0,0,1,0,12.0,2.0,1,1.0,60.0,1
8900,4,2,0,5.0,75.0,1,0,0,3.0,0,1,0,12.0,2.0,3,0.0,72.0,0
8901,9,0,1,4.0,10.0,1,2,3,3.0,0,0,0,11.0,2.0,3,1.0,70.0,1
8902,13,1,0,13.0,68.0,1,2,2,4.0,1,0,0,11.0,2.0,0,1.0,79.0,1
8903,5,2,0,4.0,63.0,0,2,3,0.0,0,0,0,11.0,1.0,0,0.0,68.0,1
8904,5,2,0,13.0,57.0,1,0,3,3.0,1,0,0,11.0,1.0,0,2.0,72.0,0
8905,5,2,1,8.0,62.0,1,1,1,3.0,0,0,0,12.0,2.0,3,0.0,59.0,1
8906,4,2,1,12.0,50.0,0,0,0,1.0,0,1,0,12.0,0.0,2,4.0,77.0,1
8907,8,0,0,5.0,56.0,1,0,0,3.0,0,1,0,11.0,4.0,3,0.0,66.0,1
8908,8,0,1,7.0,50.0,1,0,1,3.0,1,1,0,10.0,4.0,0,0.0,31.0,0
8909,13,1,1,6.0,75.0,1,1,0,3.0,1,0,0,11.0,1.0,1,1.0,70.0,1
8910,1,2,0,6.0,55.0,1,0,3,5.0,1,0,0,10.0,1.0,3,1.0,64.0,1
8911,0,1,0,7.0,73.0,0,1,2,2.0,0,0,0,10.0,1.0,0,0.0,37.0,1
8912,6,0,0,7.0,21.0,1,0,0,3.0,0,0,0,9.0,2.0,2,0.0,69.0,1
8913,8,0,1,4.0,37.0,1,3,0,3.0,1,0,0,9.0,2.0,1,0.0,83.0,1
8914,4,2,1,5.0,40.0,1,0,1,3.0,0,1,0,12.0,1.0,3,1.0,73.0,1
8915,9,0,1,8.0,53.0,0,1,1,2.0,0,0,0,10.0,1.0,2,2.0,89.0,1
8916,8,0,1,7.0,45.0,1,1,3,0.0,1,1,0,12.0,3.0,3,0.0,51.0,0
8917,2,1,1,9.0,30.0,1,0,3,2.0,1,0,0,11.0,2.0,3,2.0,60.0,0
8918,3,1,0,13.0,32.0,1,0,1,6.0,1,0,0,13.0,3.0,1,3.0,60.0,1
8919,3,1,1,11.0,36.0,0,2,0,2.0,0,1,0,12.0,2.0,0,3.0,41.0,0
8920,11,2,0,12.0,49.0,1,2,2,2.0,1,0,0,10.0,0.0,1,3.0,76.0,1
8921,9,0,1,9.0,61.0,1,1,3,5.0,1,1,0,10.0,1.0,2,1.0,79.0,0
8922,10,0,1,9.0,69.0,0,1,1,2.0,0,0,1,11.0,1.0,2,0.0,45.0,0
8923,5,2,0,9.0,48.0,0,2,1,2.0,1,1,0,11.0,3.0,3,0.0,60.0,0
8924,12,0,1,11.0,58.0,0,3,0,3.0,1,1,0,9.0,0.0,2,1.0,69.0,1
8925,13,1,0,1.0,60.0,0,0,3,0.0,1,0,0,11.0,2.0,3,3.0,47.0,1
8926,1,2,0,2.0,32.0,1,1,3,1.0,0,1,0,10.0,2.0,2,0.0,64.0,0
8927,7,0,0,1.0,50.0,0,2,0,1.0,0,0,0,9.0,0.0,1,0.0,61.0,0
8928,9,0,0,9.0,64.0,0,1,0,1.0,1,1,0,9.0,0.0,2,2.0,79.0,0
8929,13,1,1,5.0,46.0,1,1,2,1.0,1,0,0,11.0,2.0,3,1.0,96.0,1
8930,0,1,1,5.0,31.0,1,2,0,2.0,0,1,0,11.0,0.0,1,1.0,54.0,1
8931,10,0,0,13.0,40.0,1,0,2,0.0,0,0,0,11.0,2.0,3,0.0,80.0,1
8932,13,1,1,5.0,41.0,0,1,3,3.0,0,0,0,10.0,2.0,1,0.0,59.0,1
8933,0,1,1,2.0,50.0,1,0,2,3.0,0,1,0,11.0,1.0,3,0.0,53.0,1
8934,8,0,0,1.0,63.0,1,1,3,3.0,0,1,0,11.0,1.0,3,3.0,48.0,0
8935,3,1,0,9.0,65.0,1,2,1,5.0,1,1,0,13.0,2.0,1,0.0,77.0,0
8936,6,0,1,5.0,35.0,1,0,1,4.0,1,0,0,11.0,0.0,2,1.0,80.0,1
8937,7,0,0,9.0,46.0,1,0,0,1.0,1,0,0,9.0,0.0,3,1.0,100.0,1
8938,13,1,0,1.0,53.0,1,0,3,2.0,0,1,0,10.0,1.0,0,0.0,78.0,0
8939,8,0,1,4.0,21.0,1,2,2,4.0,0,1,0,12.0,1.0,2,1.0,37.0,1
8940,1,2,0,7.0,44.0,1,0,3,5.0,0,1,0,10.0,1.0,3,1.0,75.0,0
8941,4,2,0,7.0,45.0,1,1,1,2.0,0,0,0,10.0,2.0,1,0.0,67.0,1
8942,10,0,0,5.0,47.0,1,3,2,0.0,0,0,0,12.0,1.0,3,1.0,41.0,1
8943,2,1,1,2.0,22.0,1,0,2,2.0,1,1,0,11.0,1.0,0,2.0,80.0,1
8944,11,2,1,8.0,32.0,1,1,0,0.0,1,1,0,10.0,2.0,1,3.0,73.0,1
8945,3,1,0,6.0,48.0,1,2,1,1.0,0,0,0,11.0,2.0,3,0.0,58.0,1
8946,3,1,0,1.0,57.0,1,0,2,3.0,0,1,0,11.0,0.0,2,0.0,53.0,0
8948,8,0,1,13.0,31.0,1,1,2,2.0,0,1,0,14.0,0.0,3,1.0,72.0,1
8949,6,0,1,13.0,41.0,0,3,0,0.0,1,0,0,10.0,2.0,2,2.0,70.0,1
8950,0,1,1,9.0,47.0,1,0,3,3.0,1,1,0,11.0,2.0,0,0.0,69.0,0
8951,9,0,1,5.0,39.0,0,1,1,3.0,0,0,0,12.0,1.0,3,1.0,47.0,1
8952,4,2,1,12.0,40.0,1,3,3,3.0,0,0,0,11.0,2.0,3,4.0,55.0,1
8953,2,1,1,11.0,57.0,1,2,0,2.0,1,1,0,9.0,1.0,2,0.0,72.0,0
8954,1,2,1,8.0,56.0,0,2,2,4.0,1,0,0,11.0,1.0,2,1.0,79.0,1
8955,1,2,0,4.0,58.0,0,2,2,3.0,0,1,0,12.0,1.0,0,0.0,53.0,1
8956,7,0,0,3.0,10.0,1,1,1,3.0,1,1,0,12.0,2.0,2,1.0,85.0,1
8957,7,0,1,2.0,34.0,1,1,0,3.0,1,0,0,9.0,0.0,2,0.0,66.0,1
8958,0,1,1,10.0,71.0,1,3,0,1.0,0,1,0,12.0,0.0,3,2.0,80.0,0
8959,9,0,1,10.0,43.0,1,3,0,4.0,0,1,0,11.0,1.0,1,1.0,100.0,1
8960,13,1,1,1.0,57.0,1,0,2,3.0,1,0,0,12.0,0.0,1,4.0,50.0,1
8961,6,0,1,1.0,57.0,1,3,1,1.0,1,1,0,10.0,2.0,3,2.0,65.0,1
8962,8,0,0,2.0,54.0,1,0,2,4.0,1,1,0,12.0,1.0,0,1.0,64.0,1
8963,11,2,1,2.0,40.0,1,2,2,0.0,0,0,0,9.0,2.0,3,1.0,72.0,1
8964,3,1,1,11.0,37.0,1,0,3,1.0,1,1,0,12.0,2.0,3,1.0,56.0,1
8965,5,2,1,7.0,28.0,0,0,1,3.0,1,0,0,10.0,2.0,1,0.0,56.0,1
8966,8,0,1,8.0,49.0,0,0,1,3.0,1,0,0,11.0,3.0,0,1.0,64.0,1
8967,4,2,0,6.0,51.0,1,0,0,2.0,0,0,0,12.0,3.0,2,0.0,62.0,0
8968,8,0,1,2.0,34.0,0,2,3,6.0,0,0,0,11.0,3.0,1,4.0,44.0,1
8969,7,0,0,2.0,51.0,0,2,3,1.0,0,0,0,12.0,1.0,0,0.0,50.0,1
8970,6,0,0,12.0,61.0,1,2,3,1.0,1,0,0,9.0,4.0,3,1.0,45.0,1
8971,1,2,0,10.0,39.0,0,1,2,2.0,0,1,0,14.0,1.0,0,1.0,72.0,1
8972,12,0,0,3.0,37.0,1,3,1,1.0,0,1,0,10.0,1.0,2,2.0,68.0,1
8974,2,1,0,3.0,51.0,1,0,1,2.0,0,0,0,10.0,2.0,2,1.0,66.0,1
8975,1,2,0,13.0,43.0,1,0,1,1.0,0,0,0,11.0,2.0,3,0.0,64.0,0
8976,11,2,0,5.0,63.0,1,0,2,3.0,1,0,0,9.0,1.0,3,1.0,35.0,1
8977,8,0,1,10.0,34.0,1,1,0,2.0,0,0,0,11.0,4.0,3,1.0,54.0,1
8978,9,0,0,3.0,59.0,1,1,3,3.0,1,1,0,11.0,3.0,3,2.0,52.0,1
8979,7,0,1,1.0,31.0,1,0,1,3.0,0,1,0,10.0,1.0,3,2.0,93.0,1
8980,6,0,0,10.0,63.0,1,2,2,2.0,0,1,0,12.0,0.0,1,2.0,77.0,0
8981,2,1,1,13.0,45.0,1,0,1,1.0,1,1,0,10.0,0.0,3,2.0,67.0,1
8982,7,0,1,1.0,34.0,1,2,3,3.0,0,0,0,12.0,0.0,3,0.0,78.0,0
8983,14,2,1,13.0,66.0,1,3,1,6.0,0,1,0,12.0,2.0,3,0.0,50.0,1
8984,0,1,1,5.0,32.0,0,2,3,2.0,1,0,0,12.0,1.0,2,1.0,50.0,1
8985,8,0,1,10.0,49.0,1,1,0,4.0,0,0,0,13.0,1.0,0,2.0,84.0,0
8986,3,2,1,12.0,32.0,1,3,3,5.0,1,1,0,11.0,3.0,1,3.0,77.0,1
8987,8,0,0,8.0,46.0,1,2,2,0.0,0,0,0,11.0,2.0,2,0.0,73.0,1
8988,3,1,1,10.0,70.0,1,3,1,0.0,0,1,0,10.0,0.0,3,0.0,62.0,1
8989,2,1,0,2.0,54.0,0,0,0,0.0,0,0,0,11.0,1.0,3,2.0,52.0,1
8990,10,0,1,9.0,49.0,0,2,1,2.0,0,1,0,8.0,0.0,3,2.0,70.0,1
8991,3,1,0,10.0,70.0,0,0,1,2.0,0,0,0,11.0,0.0,1,1.0,70.0,1
8992,8,0,1,9.0,45.0,1,1,1,2.0,1,1,0,12.0,3.0,0,2.0,48.0,1
8993,1,2,1,13.0,38.0,1,0,1,3.0,0,0,0,9.0,1.0,0,2.0,70.0,1
8994,3,1,1,1.0,60.0,0,0,3,1.0,1,1,1,11.0,0.0,2,1.0,41.0,0
8995,8,0,0,10.0,18.0,1,1,3,4.0,1,0,0,12.0,0.0,3,2.0,77.0,1
8996,11,2,1,3.0,51.0,1,3,1,3.0,1,1,0,12.0,3.0,2,3.0,42.0,1
8997,13,1,1,3.0,52.0,0,3,0,1.0,0,1,0,10.0,3.0,0,1.0,76.0,1
8998,12,0,1,9.0,45.0,1,0,2,3.0,1,1,0,12.0,2.0,1,1.0,66.0,1
8999,11,2,1,10.0,34.0,1,0,3,4.0,0,0,0,12.0,1.0,3,1.0,87.0,1
9000,7,0,0,7.0,49.0,0,0,3,1.0,0,1,0,11.0,2.0,0,2.0,73.0,1
9001,0,1,1,4.0,32.0,1,0,3,1.0,0,0,0,13.0,2.0,2,0.0,93.0,1
9002,9,0,0,11.0,39.0,0,1,0,0.0,1,0,0,10.0,1.0,3,3.0,86.0,1
9003,9,0,0,11.0,64.0,0,3,3,2.0,1,1,0,12.0,1.0,3,1.0,86.0,1
9004,13,1,0,13.0,50.0,0,0,2,1.0,1,1,0,9.0,0.0,3,0.0,73.0,0
9005,5,2,0,3.0,43.0,0,2,3,4.0,1,1,0,11.0,2.0,2,1.0,56.0,1
9006,14,2,1,9.0,34.0,1,1,1,0.0,0,0,0,12.0,2.0,3,2.0,79.0,1
9007,10,0,0,13.0,68.0,0,1,2,4.0,1,1,0,13.0,1.0,1,3.0,58.0,1
9008,8,0,0,10.0,61.0,1,0,0,4.0,0,1,0,13.0,1.0,3,1.0,89.0,1
9009,11,2,0,4.0,22.0,0,0,2,5.0,0,0,0,11.0,1.0,3,1.0,49.0,1
9010,9,0,0,7.0,44.0,0,2,0,3.0,0,0,0,11.0,1.0,2,1.0,44.0,1
9011,2,1,0,2.0,69.0,1,0,3,0.0,0,1,0,11.0,3.0,2,4.0,66.0,1
9012,6,0,0,10.0,70.0,1,2,3,1.0,1,1,0,9.0,0.0,3,1.0,33.0,0
9013,3,1,1,5.0,49.0,0,0,0,3.0,1,1,0,11.0,3.0,3,1.0,51.0,1
9014,1,2,1,2.0,49.0,1,0,0,3.0,1,0,0,12.0,1.0,3,3.0,49.0,1
9015,10,0,0,13.0,21.0,1,2,0,4.0,0,0,0,9.0,1.0,3,1.0,50.0,0
9016,14,2,0,2.0,57.0,1,0,2,3.0,1,0,0,11.0,3.0,3,1.0,64.0,1
9017,0,1,0,6.0,39.0,1,1,0,2.0,0,1,0,11.0,2.0,0,3.0,57.0,1
9019,2,1,0,3.0,28.0,1,0,0,1.0,1,1,0,10.0,1.0,0,0.0,67.0,0
9020,2,1,1,8.0,36.0,0,0,2,2.0,0,1,0,10.0,2.0,1,1.0,97.0,1
9022,13,0,0,2.0,37.0,1,0,1,3.0,1,1,0,11.0,1.0,1,3.0,65.0,1
